0.9099994, 0, 0, 43.77134, 11.74461, 0, 910.9586, -1360.343, -5.408932, 0.0268742, 0.1849792, 39.13888, 3.10966, 2.44529, 125.1144
 
12.63019, -0.000702132, -0.007336476, 562.5209, 0, 0.0017710519282280099023173197, 55140.23, -3728.643, -5.408932, 0.0268742, 0.1849792, 369.7044, 3.384964, 1.790174, 83.31432
 
12.64019, -0.0006549966, -0.007343497, 561.6966, 0, 0.0017714536095570595061781202, 55052.87, -3726.958, -5.408932, 0.0268742, 0.1849792, 369.4933, 3.384832, 1.790174, 83.31432
 
12.65019, -0.0007189457, -0.007350047, 560.8713, 0, 0.0017756626854569174617054194, 54965.69, -3725.259, -5.408932, 0.0268742, 0.1849792, 369.2826, 3.384696, 1.790174, 83.31432
 
12.66019, -0.0007234563, -0.007357236, 560.0484, 0, 0.0017779281008074130981612726, 54878.63, -3723.569, -5.408932, 0.0268742, 0.1849792, 369.0719, 3.384563, 1.790174, 83.31432
 
12.67019, -0.0007945758, -0.007364471, 559.2268, 0, 0.0017825680864090285640754394, 54791.76, -3721.878, -5.408932, 0.0268742, 0.1849792, 368.8615, 3.38443, 1.790174, 83.31432
 
12.68019, -0.0007686162, -0.007372417, 558.4042, 0, 0.0017839298198032128710475644, 54705.08, -3720.171, -5.408932, 0.0268742, 0.1849792, 368.6513, 3.384294, 1.790174, 83.31432
 
12.6902, -0.0006647837, -0.007380103, 557.5846, 0, 0.0017824580894837808913101105, 54618.51, -3718.478, -5.408932, 0.0268742, 0.1849792, 368.4412, 3.384161, 1.790174, 83.31432
 
12.7002, -0.0006627539, -0.007386751, 556.7643, 0, 0.0017843538251380571879384856, 54532.15, -3716.771, -5.408932, 0.0268742, 0.1849792, 368.2314, 3.384026, 1.790174, 83.31432
 
12.7102, -0.0005536294, -0.007393378, 555.9462, 0, 0.0017824201557980863746811248, 54445.88, -3715.072, -5.408932, 0.0268742, 0.1849792, 368.0216, 3.383892, 1.790174, 83.31432
 
12.7202, -0.0005463996, -0.007398915, 555.1271, 0, 0.0017838554374047453970056465, 54359.81, -3713.357, -5.408932, 0.0268742, 0.1849792, 367.8121, 3.383756, 1.790174, 83.31432
 
12.7302, -0.0004480802, -0.007404379, 554.3112, 0, 0.0017820110935034425092085843, 54273.86, -3711.656, -5.408932, 0.0268742, 0.1849792, 367.6027, 3.383623, 1.790174, 83.31432
 
12.7402, -0.0004739364, -0.007408859, 553.4939, 0, 0.0017843740032487360478542778, 54188.08, -3709.938, -5.408932, 0.0268742, 0.1849792, 367.3935, 3.383486, 1.790174, 83.31432
 
12.7502, -0.0003680875, -0.007413599, 552.6793, 0, 0.0017820677947966446925863118, 54102.42, -3708.231, -5.408932, 0.0268742, 0.1849792, 367.1843, 3.383352, 1.790174, 83.31432
 
12.7602, -0.0004003982, -0.00741728, 551.8639, 0, 0.0017844695313422517749554919, 54016.95, -3706.509, -5.408932, 0.0268742, 0.1849792, 366.9755, 3.383215, 1.790174, 83.31432
 
12.7702, -0.0003859039, -0.007421284, 551.0505, 0, 0.0017852638095859400382409052, 53931.61, -3704.793, -5.408932, 0.0268742, 0.1849792, 366.7666, 3.38308, 1.790174, 83.31432
 
12.7802, -0.0004042293, -0.007425142, 550.2371, 0, 0.0017872059269701490743649177, 53846.44, -3703.069, -5.408932, 0.0268742, 0.1849792, 366.5581, 3.382943, 1.790174, 83.31432
 
12.7902, -0.0004043729, -0.007429185, 549.4243, 0, 0.0017885357116988974476394092, 53761.38, -3701.343, -5.408932, 0.0268742, 0.1849792, 366.3496, 3.382806, 1.790174, 83.31432
 
12.8002, -0.0004700586, -0.007433229, 548.6133, 0, 0.0017922417749512243992289687, 53676.5, -3699.619, -5.408932, 0.0268742, 0.1849792, 366.1414, 3.38267, 1.790174, 83.31432
 
12.8102, -0.00044081, -0.007437929, 547.8026, 0, 0.0017926629548784904797976098, 53591.76, -3697.889, -5.408932, 0.0268742, 0.1849792, 365.9331, 3.382533, 1.790174, 83.31432
 
12.8202, -0.0005049181, -0.007442337, 546.9921, 0, 0.0017964055623580329375998649, 53507.19, -3696.153, -5.408932, 0.0268742, 0.1849792, 365.7252, 3.382394, 1.790174, 83.31432
 
12.8302, -0.0004973778, -0.007447386, 546.1836, 0, 0.0017976986523362895974658651, 53422.71, -3694.424, -5.408932, 0.0268742, 0.1849792, 365.5173, 3.382259, 1.790174, 83.31432
 
12.8402, -0.0005585769, -0.00745236, 545.3749, 0, 0.0018014794118988010492717304, 53338.44, -3692.685, -5.408932, 0.0268742, 0.1849792, 365.3098, 3.38212, 1.790174, 83.31432
 
12.8502, -0.0006092979, -0.007457945, 544.567, 0, 0.0018050310331054917657187789, 53254.27, -3690.943, -5.408932, 0.0268742, 0.1849792, 365.1022, 3.381982, 1.790174, 83.31432
 
12.8602, -0.0006745232, -0.007464039, 543.7599, 0, 0.0018092391789594442852584520, 53170.3, -3689.198, -5.408932, 0.0268742, 0.1849792, 364.8949, 3.381843, 1.790174, 83.31432
 
12.8702, -0.0007304733, -0.007470784, 542.9532, 0, 0.0018132702609552944336076232, 53086.43, -3687.449, -5.408932, 0.0268742, 0.1849792, 364.6876, 3.381703, 1.790174, 83.31432
 
12.8802, -0.0007884138, -0.007478089, 542.149, 0, 0.0018175164723996106042126499, 53002.75, -3685.708, -5.408932, 0.0268742, 0.1849792, 364.4807, 3.381566, 1.790174, 83.31432
 
12.8902, -0.0007409889, -0.007485973, 541.3442, 0, 0.0018180253817312025426807477, 52919.18, -3683.955, -5.408932, 0.0268742, 0.1849792, 364.2737, 3.381427, 1.790174, 83.31432
 
12.9002, -0.0007991565, -0.007493383, 540.5403, 0, 0.0018223091739931687352047619, 52835.78, -3682.201, -5.408932, 0.0268742, 0.1849792, 364.0671, 3.381287, 1.790174, 83.31432
 
12.9102, -0.0007522, -0.007501374, 539.7369, 0, 0.0018228550935999712430639553, 52752.5, -3680.442, -5.408932, 0.0268742, 0.1849792, 363.8604, 3.381148, 1.790174, 83.31432
 
12.9202, -0.000740019, -0.007508896, 538.9344, 0, 0.0018245684347873053188218436, 52669.41, -3678.68, -5.408932, 0.0268742, 0.1849792, 363.6541, 3.381008, 1.790174, 83.31432
 
12.9302, -0.0006982356, -0.007516297, 538.1326, 0, 0.0018251527837053003611745037, 52586.41, -3676.918, -5.408932, 0.0268742, 0.1849792, 363.4478, 3.380868, 1.790174, 83.31432
 
12.9402, -0.0006788028, -0.007523279, 537.3317, 0, 0.0018264602092164803754963864, 52503.61, -3675.151, -5.408932, 0.0268742, 0.1849792, 363.2418, 3.380727, 1.790174, 83.31432
 
12.9502, -0.0006287635, -0.007530067, 536.5316, 0, 0.0018265823872759954727995424, 52420.91, -3673.383, -5.408932, 0.0268742, 0.1849792, 363.0358, 3.380587, 1.790174, 83.31432
 
12.9602, -0.0006511302, -0.007536354, 535.7319, 0, 0.0018292704526018106140505982, 52338.39, -3671.609, -5.408932, 0.0268742, 0.1849792, 362.83, 3.380446, 1.790174, 83.31432
 
12.9702, -0.0006400855, -0.007542866, 534.9333, 0, 0.0018307696077751211585056693, 52255.98, -3669.836, -5.408932, 0.0268742, 0.1849792, 362.6244, 3.380305, 1.790174, 83.31432
 
12.9802, -0.0006508521, -0.007549267, 534.1355, 0, 0.0018330561248761553713226065, 52173.77, -3668.059, -5.408932, 0.0268742, 0.1849792, 362.419, 3.380164, 1.790174, 83.31432
 
12.9902, -0.0005714978, -0.007555775, 533.3367, 0, 0.0018319900842190806884042937, 52091.66, -3666.267, -5.408932, 0.0268742, 0.1849792, 362.2136, 3.38002, 1.790174, 83.31432
 
13.0002, -0.0005864399, -0.00756149, 532.5404, 0, 0.0018342620023572261323550859, 52009.72, -3664.485, -5.408932, 0.0268742, 0.1849792, 362.0085, 3.379879, 1.790174, 83.31432
 
13.0102, -0.0005007986, -0.007567355, 531.7446, 0, 0.0018327928134030739125791386, 51927.88, -3662.7, -5.408932, 0.0268742, 0.1849792, 361.8035, 3.379737, 1.790174, 83.31432
 
13.0202, -0.0005096565, -0.007572363, 530.9495, 0, 0.0018346603889103969129215543, 51846.25, -3660.909, -5.408932, 0.0268742, 0.1849792, 361.5988, 3.379595, 1.790174, 83.31432
 
13.0302, -0.0004876649, -0.00757746, 530.1537, 0, 0.0018353856487355062126140810, 51764.7, -3659.107, -5.408932, 0.0268742, 0.1849792, 361.394, 3.37945, 1.790174, 83.31432
 
13.0402, -0.0004866856, -0.007582337, 529.3601, 0, 0.0018368482540858418069314911, 51683.35, -3657.311, -5.408932, 0.0268742, 0.1849792, 361.1895, 3.379308, 1.790174, 83.31432
 
13.0502, -0.0004673437, -0.007587203, 528.5676, 0, 0.0018376149250687017555527424, 51602.08, -3655.516, -5.408932, 0.0268742, 0.1849792, 360.9851, 3.379165, 1.790174, 83.31432
 
13.0602, -0.0004555756, -0.007591877, 527.7752, 0, 0.0018386136732916722590383905, 51521.01, -3653.713, -5.408932, 0.0268742, 0.1849792, 360.781, 3.379022, 1.790174, 83.31432
 
13.0702, -0.0004748966, -0.007596432, 526.9825, 0, 0.0018407628819281422621179597, 51440.05, -3651.9, -5.408932, 0.0268742, 0.1849792, 360.5769, 3.378876, 1.790174, 83.31432
 
13.0802, -0.0005439519, -0.007601181, 526.1913, 0, 0.0018448482372540581733319450, 51359.25, -3650.089, -5.408932, 0.0268742, 0.1849792, 360.3731, 3.378732, 1.790174, 83.31432
 
13.0902, -0.0005335626, -0.00760662, 525.4002, 0, 0.0018460831494103036118641350, 51278.58, -3648.271, -5.408932, 0.0268742, 0.1849792, 360.1693, 3.378586, 1.790174, 83.31432
 
13.1002, -0.0005777826, -0.007611956, 524.6109, 0, 0.0018493736096157258418602542, 51198.07, -3646.457, -5.408932, 0.0268742, 0.1849792, 359.9658, 3.378442, 1.790174, 83.31432
 
13.1102, -0.0005663544, -0.007617734, 523.8207, 0, 0.0018506475201897597836867978, 51117.68, -3644.629, -5.408932, 0.0268742, 0.1849792, 359.7623, 3.378296, 1.790174, 83.31432
 
13.1202, -0.0006312977, -0.007623397, 523.0325, 0, 0.0018548153617271297192533772, 51037.37, -3642.81, -5.408932, 0.0268742, 0.1849792, 359.5589, 3.378151, 1.790174, 83.31432
 
13.13021, -0.0007116404, -0.00762971, 522.2433, 0, 0.0018597316635025217109011301, 50957.26, -3640.973, -5.408932, 0.0268742, 0.1849792, 359.3557, 3.378003, 1.790174, 83.31432
 
13.14021, -0.0007565448, -0.007636826, 521.4565, 0, 0.0018634948202298538655769619, 50877.23, -3639.148, -5.408932, 0.0268742, 0.1849792, 359.1525, 3.377858, 1.790174, 83.31432
 
13.15021, -0.0008298273, -0.007644392, 520.6686, 0, 0.0018684556158897601976642133, 50797.39, -3637.305, -5.408932, 0.0268742, 0.1849792, 358.9497, 3.37771, 1.790174, 83.31432
 
13.16021, -0.0007994426, -0.00765269, 519.8815, 0, 0.0018696101944677768086771628, 50717.66, -3635.46, -5.408932, 0.0268742, 0.1849792, 358.7469, 3.377562, 1.790174, 83.31432
 
13.17021, -0.000859324, -0.007660685, 519.0966, 0, 0.0018741707986641704802549245, 50638.11, -3633.621, -5.408932, 0.0268742, 0.1849792, 358.5443, 3.377416, 1.790174, 83.31432
 
13.18021, -0.000841513, -0.007669278, 518.3109, 0, 0.0018758764972142742065684882, 50558.66, -3631.77, -5.408932, 0.0268742, 0.1849792, 358.3418, 3.377268, 1.790174, 83.31432
 
13.19021, -0.0008314255, -0.007677693, 517.5257, 0, 0.0018778348468938492468229966, 50479.37, -3629.915, -5.408932, 0.0268742, 0.1849792, 358.1396, 3.377119, 1.790174, 83.31432
 
13.20021, -0.0007920231, -0.007686007, 516.7413, 0, 0.0018786309383579882908191810, 50400.2, -3628.057, -5.408932, 0.0268742, 0.1849792, 357.9373, 3.37697, 1.790174, 83.31432
 
13.21021, -0.0007879018, -0.007693928, 515.9586, 0, 0.0018806957508224540727639444, 50321.2, -3626.201, -5.408932, 0.0268742, 0.1849792, 357.7354, 3.376823, 1.790174, 83.31432
 
13.22021, -0.0006977008, -0.007701807, 515.1756, 0, 0.0018793990367521805632679912, 50242.31, -3624.337, -5.408932, 0.0268742, 0.1849792, 357.5335, 3.376674, 1.790174, 83.31432
 
13.23021, -0.000687915, -0.007708784, 514.3926, 0, 0.0018810041216948256270826215, 50163.58, -3622.465, -5.408932, 0.0268742, 0.1849792, 357.3319, 3.376524, 1.790174, 83.31432
 
13.24021, -0.00059414, -0.007715663, 513.611, 0, 0.0018793079907500230828546627, 50084.96, -3620.594, -5.408932, 0.0268742, 0.1849792, 357.1304, 3.376374, 1.790174, 83.31432
 
13.25021, -0.0006266891, -0.007721604, 512.8295, 0, 0.0018823076872688255660141588, 50006.52, -3618.715, -5.408932, 0.0268742, 0.1849792, 356.9291, 3.376224, 1.790174, 83.31432
 
13.26021, -0.000513934, -0.007727871, 512.0486, 0, 0.0018796991494877309994063049, 49928.17, -3616.834, -5.408932, 0.0268742, 0.1849792, 356.7278, 3.376073, 1.790174, 83.31432
 
13.27021, -0.0005069835, -0.007733011, 511.2686, 0, 0.0018809525475030334302804282, 49850.01, -3614.949, -5.408932, 0.0268742, 0.1849792, 356.5269, 3.375922, 1.790174, 83.31432
 
13.28021, -0.0004278162, -0.00773808, 510.489, 0, 0.0018793507645974144044693215, 49771.95, -3613.061, -5.408932, 0.0268742, 0.1849792, 356.3259, 3.375772, 1.790174, 83.31432
 
13.29021, -0.0004489112, -0.007742358, 509.71, 0, 0.0018814889839849567177156790, 49694.05, -3611.167, -5.408932, 0.0268742, 0.1849792, 356.1253, 3.37562, 1.790174, 83.31432
 
13.30021, -0.0003848566, -0.007746847, 508.9305, 0, 0.0018803213870805876707556735, 49616.28, -3609.262, -5.408932, 0.0268742, 0.1849792, 355.9246, 3.375466, 1.790174, 83.31432
 
13.31021, -0.000411426, -0.007750696, 508.1528, 0, 0.0018825706511548926025885440, 49538.65, -3607.362, -5.408932, 0.0268742, 0.1849792, 355.7243, 3.375314, 1.790174, 83.31432
 
13.32021, -0.0004049954, -0.00775481, 507.3754, 0, 0.0018835775604187587268285283, 49461.15, -3605.456, -5.408932, 0.0268742, 0.1849792, 355.524, 3.375161, 1.790174, 83.31432
 
13.33021, -0.0004186514, -0.00775886, 506.5989, 0, 0.0018853636129376381978650078, 49383.81, -3603.548, -5.408932, 0.0268742, 0.1849792, 355.324, 3.375009, 1.790174, 83.31432
 
13.34021, -0.0004017504, -0.007763046, 505.8211, 0, 0.0018859658684676546862807286, 49306.55, -3601.624, -5.408932, 0.0268742, 0.1849792, 355.124, 3.374853, 1.790174, 83.31432
 
13.35021, -0.0004589827, -0.007767064, 505.0457, 0, 0.0018894761031698421923199519, 49229.42, -3599.709, -5.408932, 0.0268742, 0.1849792, 354.924, 3.3747, 1.790174, 83.31432
 
13.36021, -0.000543574, -0.007771654, 504.2701, 0, 0.0018942123661927854895144323, 49152.45, -3597.784, -5.408932, 0.0268742, 0.1849792, 354.7243, 3.374546, 1.790174, 83.31432
 
13.37021, -0.0005931362, -0.00777709, 503.4936, 0, 0.0018977667525756844989567831, 49075.57, -3595.846, -5.408932, 0.0268742, 0.1849792, 354.5246, 3.374389, 1.790174, 83.31432
 
13.38021, -0.0006576268, -0.007783021, 502.7191, 0, 0.0019020415326556343055377595, 48998.86, -3593.913, -5.408932, 0.0268742, 0.1849792, 354.3252, 3.374234, 1.790174, 83.31432
 
13.39021, -0.0006899658, -0.007789597, 501.9445, 0, 0.0019051924161999834147061047, 48922.26, -3591.972, -5.408932, 0.0268742, 0.1849792, 354.1259, 3.374077, 1.790174, 83.31432
 
13.40021, -0.0007511267, -0.007796497, 501.1713, 0, 0.0019095762608999672307658520, 48845.84, -3590.031, -5.408932, 0.0268742, 0.1849792, 353.9268, 3.373922, 1.790174, 83.31432
 
13.41021, -0.0007660449, -0.007804008, 500.3969, 0, 0.0019122576621208713534551773, 48769.5, -3588.075, -5.408932, 0.0268742, 0.1849792, 353.7277, 3.373763, 1.790174, 83.31432
 
13.42021, -0.0008109054, -0.007811669, 499.6232, 0, 0.0019161777386858658757031626, 48693.34, -3586.115, -5.408932, 0.0268742, 0.1849792, 353.529, 3.373605, 1.790174, 83.31432
 
13.43021, -0.0007834124, -0.007819778, 498.8516, 0, 0.0019172984999394832900893845, 48617.29, -3584.162, -5.408932, 0.0268742, 0.1849792, 353.3303, 3.373449, 1.790174, 83.31432
 
13.44021, -0.0008171832, -0.007827613, 498.0788, 0, 0.0019208151420979193983659932, 48541.39, -3582.191, -5.408932, 0.0268742, 0.1849792, 353.1318, 3.37329, 1.790174, 83.31432
 
13.45021, -0.0007668816, -0.007835784, 497.307, 0, 0.0019210200230861641958588041, 48465.6, -3580.221, -5.408932, 0.0268742, 0.1849792, 352.9334, 3.373131, 1.790174, 83.31432
 
13.46021, -0.00073948, -0.007843453, 496.535, 0, 0.0019220183140741237438706580, 48389.97, -3578.24, -5.408932, 0.0268742, 0.1849792, 352.7353, 3.372971, 1.790174, 83.31432
 
13.47021, -0.0006827051, -0.007850847, 495.7643, 0, 0.0019217571170034200204145620, 48314.46, -3576.261, -5.408932, 0.0268742, 0.1849792, 352.5372, 3.372812, 1.790174, 83.31432
 
13.48021, -0.0006618283, -0.007857674, 494.9928, 0, 0.0019228051747736458586605433, 48239, -3574.271, -5.408932, 0.0268742, 0.1849792, 352.3391, 3.372651, 1.790174, 83.31432
 
13.49021, -0.0007250052, -0.007864292, 494.2223, 0, 0.0019272148502995793921069659, 48163.76, -3572.276, -5.408932, 0.0268742, 0.1849792, 352.1413, 3.37249, 1.790174, 83.31432
 
13.50021, -0.0006919308, -0.007871542, 493.452, 0, 0.0019278637425366771599565708, 48088.59, -3570.277, -5.408932, 0.0268742, 0.1849792, 351.9435, 3.372329, 1.790174, 83.31432
 
13.51021, -0.0006791176, -0.007878462, 492.6821, 0, 0.0019292504621007750290487200, 48013.6, -3568.271, -5.408932, 0.0268742, 0.1849792, 351.746, 3.372168, 1.790174, 83.31432
 
13.52021, -0.0006613208, -0.007885253, 491.9128, 0, 0.0019303998317935567754098433, 47938.68, -3566.263, -5.408932, 0.0268742, 0.1849792, 351.5485, 3.372006, 1.790174, 83.31432
 
13.53021, -0.0006408556, -0.007891866, 491.1437, 0, 0.0019313904287862068921912450, 47863.95, -3564.247, -5.408932, 0.0268742, 0.1849792, 351.3513, 3.371844, 1.790174, 83.31432
 
13.54021, -0.0006032798, -0.007898275, 490.3749, 0, 0.0019316244326023597273893283, 47789.32, -3562.225, -5.408932, 0.0268742, 0.1849792, 351.1542, 3.371681, 1.790174, 83.31432
 
13.55021, -0.0006003719, -0.007904308, 489.6056, 0, 0.0019331835451978451341397789, 47714.85, -3560.191, -5.408932, 0.0268742, 0.1849792, 350.9573, 3.371515, 1.790174, 83.31432
 
13.56021, -0.0005557926, -0.007910311, 488.8381, 0, 0.0019330193150147227812882277, 47640.47, -3558.162, -5.408932, 0.0268742, 0.1849792, 350.7605, 3.371352, 1.790174, 83.31432
 
13.57022, -0.0005446301, -0.007915869, 488.0704, 0, 0.0019341125587994224884564003, 47566.28, -3556.122, -5.408932, 0.0268742, 0.1849792, 350.564, 3.371188, 1.790174, 83.31432
 
13.58022, -0.000492438, -0.007921316, 487.3018, 0, 0.0019334790058505704254026842, 47492.16, -3554.07, -5.408932, 0.0268742, 0.1849792, 350.3674, 3.371022, 1.790174, 83.31432
 
13.59022, -0.0004756069, -0.007926241, 486.5351, 0, 0.0019341744013863861148648513, 47418.22, -3552.021, -5.408932, 0.0268742, 0.1849792, 350.1712, 3.370857, 1.790174, 83.31432
 
13.60022, -0.0004306449, -0.007930997, 485.7679, 0, 0.0019336578620141220515095351, 47344.38, -3549.961, -5.408932, 0.0268742, 0.1849792, 349.975, 3.37069, 1.790174, 83.31432
 
13.61022, -0.0004696123, -0.007935303, 485.0002, 0, 0.0019365054925681751352272080, 47270.62, -3547.89, -5.408932, 0.0268742, 0.1849792, 349.7788, 3.370521, 1.790174, 83.31432
 
13.62022, -0.0005134455, -0.007939999, 484.234, 0, 0.0019396529226183603178283242, 47197.04, -3545.821, -5.408932, 0.0268742, 0.1849792, 349.5829, 3.370355, 1.790174, 83.31432
 
13.63022, -0.0005378713, -0.007945133, 483.4669, 0, 0.0019421005892199336504136205, 47123.53, -3543.739, -5.408932, 0.0268742, 0.1849792, 349.387, 3.370186, 1.790174, 83.31432
 
13.64022, -0.0005789054, -0.007950512, 482.6999, 0, 0.0019452952739813899172037511, 47050.2, -3541.648, -5.408932, 0.0268742, 0.1849792, 349.1914, 3.370016, 1.790174, 83.31432
 
13.65022, -0.0005882867, -0.007956301, 481.9336, 0, 0.0019472749475917854501171405, 46976.97, -3539.554, -5.408932, 0.0268742, 0.1849792, 348.9958, 3.369846, 1.790174, 83.31432
 
13.66022, -0.0006291296, -0.007962184, 481.1689, 0, 0.0019505887143827849112128160, 46903.91, -3537.461, -5.408932, 0.0268742, 0.1849792, 348.8006, 3.369678, 1.790174, 83.31432
 
13.67022, -0.0006260621, -0.007968475, 480.4026, 0, 0.0019521627952792897541239419, 46830.93, -3535.352, -5.408932, 0.0268742, 0.1849792, 348.6053, 3.369507, 1.790174, 83.31432
 
13.68022, -0.0006535552, -0.007974735, 479.6367, 0, 0.0019550118946803744851819684, 46758.03, -3533.239, -5.408932, 0.0268742, 0.1849792, 348.4101, 3.369336, 1.790174, 83.31432
 
13.69022, -0.0007489417, -0.007981271, 478.8697, 0, 0.0019607768512733128081342538, 46685.33, -3531.105, -5.408932, 0.0268742, 0.1849792, 348.2151, 3.369161, 1.790174, 83.31432
 
13.70022, -0.0007597625, -0.00798876, 478.1045, 0, 0.0019632232736984288215622747, 46612.7, -3528.979, -5.408932, 0.0268742, 0.1849792, 348.0202, 3.368989, 1.790174, 83.31432
 
13.71022, -0.0008392173, -0.007996358, 477.3389, 0, 0.0019685900272527339163570705, 46540.22, -3526.841, -5.408932, 0.0268742, 0.1849792, 347.8255, 3.368815, 1.790174, 83.31432
 
13.72022, -0.0008017746, -0.00800475, 476.5738, 0, 0.0019692138693397382174052376, 46467.86, -3524.698, -5.408932, 0.0268742, 0.1849792, 347.6309, 3.368642, 1.790174, 83.31432
 
13.73022, -0.0008305446, -0.008012768, 475.8075, 0, 0.0019725391527307489071725565, 46395.66, -3522.537, -5.408932, 0.0268742, 0.1849792, 347.4366, 3.368465, 1.790174, 83.31432
 
13.74022, -0.0007793136, -0.008021073, 475.0427, 0, 0.0019725439618695033578114660, 46323.54, -3520.381, -5.408932, 0.0268742, 0.1849792, 347.2423, 3.368291, 1.790174, 83.31432
 
13.75022, -0.0007560385, -0.008028867, 474.277, 0, 0.0019735998514031192468766531, 46251.58, -3518.208, -5.408932, 0.0268742, 0.1849792, 347.0483, 3.368113, 1.790174, 83.31432
 
13.76022, -0.0006667539, -0.008036427, 473.5127, 0, 0.0019717851705261176328471928, 46179.72, -3516.038, -5.408932, 0.0268742, 0.1849792, 346.8543, 3.367938, 1.790174, 83.31432
 
13.77022, -0.0006637018, -0.008043095, 472.747, 0, 0.0019734126513615621850112026, 46107.96, -3513.849, -5.408932, 0.0268742, 0.1849792, 346.6603, 3.36776, 1.790174, 83.31432
 
13.78022, -0.0007000609, -0.008049731, 471.981, 0, 0.0019767070304988791627077795, 46036.36, -3511.649, -5.408932, 0.0268742, 0.1849792, 346.4666, 3.36758, 1.790174, 83.31432
 
13.79022, -0.0006355657, -0.008056732, 471.2168, 0, 0.0019757829737620550033935041, 45964.84, -3509.455, -5.408932, 0.0268742, 0.1849792, 346.2729, 3.367403, 1.790174, 83.31432
 
13.80022, -0.0006328378, -0.008063087, 470.4508, 0, 0.0019773285847280731822024995, 45893.48, -3507.239, -5.408932, 0.0268742, 0.1849792, 346.0796, 3.367223, 1.790174, 83.31432
 
13.81022, -0.0005634665, -0.008069416, 469.6858, 0, 0.0019760080325375207893465896, 45822.21, -3505.021, -5.408932, 0.0268742, 0.1849792, 345.8862, 3.367043, 1.790174, 83.31432
 
13.82022, -0.0005768933, -0.00807505, 468.9202, 0, 0.0019780592674875213122717644, 45751.12, -3502.79, -5.408932, 0.0268742, 0.1849792, 345.6931, 3.366861, 1.790174, 83.31432
 
13.83022, -0.000501969, -0.008080819, 468.1548, 0, 0.0019763391340112659973635910, 45680.11, -3500.553, -5.408932, 0.0268742, 0.1849792, 345.5001, 3.366679, 1.790174, 83.31432
 
13.84022, -0.000497859, -0.008085839, 467.3882, 0, 0.0019774731412080461900293229, 45609.26, -3498.297, -5.408932, 0.0268742, 0.1849792, 345.3073, 3.366494, 1.790174, 83.31432
 
13.85022, -0.0004772838, -0.008090817, 466.6228, 0, 0.0019778838728034300745899132, 45538.49, -3496.043, -5.408932, 0.0268742, 0.1849792, 345.1146, 3.366311, 1.790174, 83.31432
 
13.86022, -0.0004775519, -0.00809559, 465.8574, 0, 0.0019791382841467425698634479, 45467.83, -3493.78, -5.408932, 0.0268742, 0.1849792, 344.9219, 3.366127, 1.790174, 83.31432
 
13.87022, -0.0005846482, -0.008100366, 464.4745, 0, 0.00198269058177375997819, 45397.31, -3486.874, -5.408932, 0.0268742, 0.1849792, 344.7295, 3.365724, 1.790174, 83.31432
 
13.88022, -0.0007070669, -0.008106213, 461.6106, 0, 0.00198156801265889581304, 45326.98, -3468.817, -5.408932, 0.0268742, 0.1849792, 344.5374, 3.364796, 1.790174, 83.31432
 
13.89022, -0.0008346005, -0.008113284, 458.7809, 0, 0.00198107383692983479341, 45256.72, -3450.98, -5.408932, 0.0268742, 0.1849792, 344.3453, 3.36387, 1.790174, 83.31432
 
13.90022, -0.001001976, -0.008121629, 455.9768, 0, 0.001982700559457809464, 45186.64, -3433.294, -5.408932, 0.0268742, 0.1849792, 344.1535, 3.362941, 1.790174, 83.31432
 
13.91022, -0.001122786, -0.008131649, 453.2107, 0, 0.0019828173401475769656, 45116.71, -3415.854, -5.408932, 0.0268742, 0.1849792, 343.962, 3.362016, 1.790174, 83.31432
 
13.92022, -0.00117841, -0.008142877, 450.4741, 0, 0.00198045240381853470315, 45046.95, -3398.597, -5.408932, 0.0268742, 0.1849792, 343.7709, 3.361092, 1.790174, 83.31432
 
13.93022, -0.001165507, -0.008154661, 447.7744, 0, 0.0019753152224615182008, 44977.27, -3381.582, -5.408932, 0.0268742, 0.1849792, 343.5797, 3.360171, 1.790174, 83.31432
 
13.94022, -0.001212429, -0.008166317, 445.0996, 0, 0.00197282038420031235696, 44907.77, -3364.713, -5.408932, 0.0268742, 0.1849792, 343.3889, 3.359248, 1.790174, 83.31432
 
13.95022, -0.001209185, -0.008178441, 442.4574, 0, 0.00196830829209292589085, 44838.43, -3348.054, -5.408932, 0.0268742, 0.1849792, 343.1984, 3.358327, 1.790174, 83.31432
 
13.96022, -0.001160495, -0.008190533, 439.8474, 0, 0.0019618548976316241417, 44769.24, -3331.6, -5.408932, 0.0268742, 0.1849792, 343.0082, 3.357408, 1.790174, 83.31432
 
13.97022, -0.001079197, -0.008202138, 437.269, 0, 0.00195391136783952405384, 44700.15, -3315.35, -5.408932, 0.0268742, 0.1849792, 342.818, 3.356491, 1.790174, 83.31432
 
13.98022, -0.001096821, -0.008212931, 434.7184, 0, 0.00195021493042561208870, 44631.22, -3299.273, -5.408932, 0.0268742, 0.1849792, 342.6281, 3.355574, 1.790174, 83.31432
 
13.99022, -0.00106813, -0.008223899, 432.1991, 0, 0.00194457833645347882792, 44562.45, -3283.398, -5.408932, 0.0268742, 0.1849792, 342.4385, 3.354658, 1.790174, 83.31432
 
14.00023, -0.000976181, -0.00823458, 429.707, 0, 0.00193611344877840510276, 44493.84, -3267.692, -5.408932, 0.0268742, 0.1849792, 342.2493, 3.353742, 1.790174, 83.31432
 
